Date,Year,Month,Country,State,Region,Confirmed_Cases,Malaria_Deaths,Malaria_Incidence_per_1000,Season(Dry/Rainy),Mortality Rate(%),Quarter
Sep-2015,2015,September,Nigeria,Rivers,South South,188313,491,29.94,Rainy,0.26,3
Sep-2015,2015,September,Nigeria,Enugu,South East,114958,392,29.14,Rainy,0.34,3
Oct-2015,2015,October,Nigeria,Kano,North West,624773,2313,48.43,Rainy,0.37,4
Oct-2015,2015,October,Nigeria,Kaduna,North West,341342,1352,44.92,Rainy,0.40,4
Oct-2015,2015,October,Nigeria,Borno,North East,172497,828,33.55,Rainy,0.48,4
Oct-2015,2015,October,Nigeria,Kwara,North Central,27343,79,9.15,Rainy,0.29,4
Oct-2015,2015,October,Nigeria,Lagos,South West,296322,663,24.83,Rainy,0.22,4
Oct-2015,2015,October,Nigeria,Ogun,South West,131860,407,24.57,Rainy,0.31,4
Oct-2015,2015,October,Nigeria,Rivers,South South,167181,522,26.58,Rainy,0.31,4
Oct-2015,2015,October,Nigeria,Enugu,South East,108771,360,27.57,Rainy,0.33,4
Nov-2015,2015,November,Nigeria,Kano,North West,515779,1865,39.98,Dry,0.36,4
Nov-2015,2015,November,Nigeria,Kaduna,North West,263810,1156,34.72,Dry,0.44,4
Nov-2015,2015,November,Nigeria,Borno,North East,114856,513,22.34,Dry,0.45,4
Nov-2015,2015,November,Nigeria,Kwara,North Central,23558,85,7.89,Dry,0.36,4
Nov-2015,2015,November,Nigeria,Lagos,South West,252537,563,21.16,Dry,0.22,4
Nov-2015,2015,November,Nigeria,Ogun,South West,117630,273,21.92,Dry,0.23,4
Nov-2015,2015,November,Nigeria,Rivers,South South,123300,272,19.6,Dry,0.22,4
Nov-2015,2015,November,Nigeria,Enugu,South East,104640,248,26.52,Dry,0.24,4
Dec-2015,2015,December,Nigeria,Kano,North West,332435,1180,25.77,Dry,0.35,4
Dec-2015,2015,December,Nigeria,Kaduna,North West,190601,645,25.08,Dry,0.34,4
Dec-2015,2015,December,Nigeria,Borno,North East,83929,415,16.32,Dry,0.49,4
Dec-2015,2015,December,Nigeria,Kwara,North Central,14713,37,4.93,Dry,0.25,4
Dec-2015,2015,December,Nigeria,Lagos,South West,168576,268,14.13,Dry,0.16,4
Dec-2015,2015,December,Nigeria,Ogun,South West,70898,192,13.21,Dry,0.27,4
Dec-2015,2015,December,Nigeria,Rivers,South South,91288,317,14.51,Dry,0.35,4
Dec-2015,2015,December,Nigeria,Enugu,South East,60103,151,15.23,Dry,0.25,4
Jan-2016,2016,January,Nigeria,Kano,North West,318263,1020,24.04,Dry,0.32,1
Jan-2016,2016,January,Nigeria,Kaduna,North West,206803,835,26.55,Dry,0.40,1
Jan-2016,2016,January,Nigeria,Borno,North East,80358,383,15.25,Dry,0.48,1
Jan-2016,2016,January,Nigeria,Kwara,North Central,14919,33,4.87,Dry,0.22,1
Jan-2016,2016,January,Nigeria,Lagos,South West,145591,335,11.99,Dry,0.23,1
Jan-2016,2016,January,Nigeria,Ogun,South West,71409,173,12.98,Dry,0.24,1
Jan-2016,2016,January,Nigeria,Rivers,South South,90597,284,14.05,Dry,0.31,1
Jan-2016,2016,January,Nigeria,Enugu,South East,64962,180,16.06,Dry,0.28,1
Feb-2016,2016,February,Nigeria,Kano,North West,276475,875,20.88,Dry,0.32,1
Feb-2016,2016,February,Nigeria,Kaduna,North West,164876,455,21.17,Dry,0.28,1
Feb-2016,2016,February,Nigeria,Borno,North East,71594,323,13.59,Dry,0.45,1
Feb-2016,2016,February,Nigeria,Kwara,North Central,12831,36,4.19,Dry,0.28,1
Feb-2016,2016,February,Nigeria,Lagos,South West,129191,301,10.64,Dry,0.23,1
Feb-2016,2016,February,Nigeria,Ogun,South West,61673,177,11.21,Dry,0.29,1
Feb-2016,2016,February,Nigeria,Rivers,South South,83634,179,12.97,Dry,0.21,1
Feb-2016,2016,February,Nigeria,Enugu,South East,60319,147,14.91,Dry,0.24,1
Mar-2016,2016,March,Nigeria,Kano,North West,363295,1127,27.44,Dry,0.31,1
Mar-2016,2016,March,Nigeria,Kaduna,North West,211014,625,27.09,Dry,0.30,1
Mar-2016,2016,March,Nigeria,Borno,North East,103707,406,19.68,Dry,0.39,1
Mar-2016,2016,March,Nigeria,Kwara,North Central,15796,48,5.16,Dry,0.30,1
Mar-2016,2016,March,Nigeria,Lagos,South West,195243,376,16.08,Dry,0.19,1
Mar-2016,2016,March,Nigeria,Ogun,South West,80203,247,14.58,Dry,0.31,1
Mar-2016,2016,March,Nigeria,Rivers,South South,115162,340,17.86,Dry,0.30,1
Mar-2016,2016,March,Nigeria,Enugu,South East,70571,243,17.45,Dry,0.34,1
Apr-2016,2016,April,Nigeria,Kano,North West,300909,1117,22.73,Rainy,0.37,2
Apr-2016,2016,April,Nigeria,Kaduna,North West,176388,467,22.65,Rainy,0.26,2
Apr-2016,2016,April,Nigeria,Borno,North East,79747,403,15.13,Rainy,0.51,2
Apr-2016,2016,April,Nigeria,Kwara,North Central,13126,31,4.29,Rainy,0.24,2
Apr-2016,2016,April,Nigeria,Lagos,South West,139936,245,11.52,Rainy,0.18,2
Apr-2016,2016,April,Nigeria,Ogun,South West,66392,151,12.07,Rainy,0.23,2
Apr-2016,2016,April,Nigeria,Rivers,South South,87656,346,13.6,Rainy,0.39,2
Apr-2016,2016,April,Nigeria,Enugu,South East,57389,165,14.19,Rainy,0.29,2
May-2016,2016,May,Nigeria,Kano,North West,371716,1156,28.08,Rainy,0.31,2
May-2016,2016,May,Nigeria,Kaduna,North West,192940,692,24.77,Rainy,0.36,2
May-2016,2016,May,Nigeria,Borno,North East,91029,476,17.27,Rainy,0.52,2
May-2016,2016,May,Nigeria,Kwara,North Central,15331,38,5.01,Rainy,0.25,2
May-2016,2016,May,Nigeria,Lagos,South West,165756,342,13.65,Rainy,0.21,2
May-2016,2016,May,Nigeria,Ogun,South West,71125,194,12.93,Rainy,0.27,2
May-2016,2016,May,Nigeria,Rivers,South South,99355,257,15.41,Rainy,0.26,2
May-2016,2016,May,Nigeria,Enugu,South East,78266,184,19.35,Rainy,0.24,2
Jun-2016,2016,June,Nigeria,Kano,North West,400296,1334,30.23,Rainy,0.33,2
Jun-2016,2016,June,Nigeria,Kaduna,North West,229134,776,29.42,Rainy,0.34,2
Jun-2016,2016,June,Nigeria,Borno,North East,104612,528,19.85,Rainy,0.50,2
Jun-2016,2016,June,Nigeria,Kwara,North Central,17197,64,5.62,Rainy,0.37,2
Jun-2016,2016,June,Nigeria,Lagos,South West,175854,338,14.48,Rainy,0.19,2
Jun-2016,2016,June,Nigeria,Ogun,South West,103375,348,18.79,Rainy,0.34,2
Jun-2016,2016,June,Nigeria,Rivers,South South,118299,419,18.35,Rainy,0.35,2
Jun-2016,2016,June,Nigeria,Enugu,South East,85933,230,21.25,Rainy,0.27,2
Jul-2016,2016,July,Nigeria,Kano,North West,507241,1671,38.31,Rainy,0.33,3
Jul-2016,2016,July,Nigeria,Kaduna,North West,316847,990,40.68,Rainy,0.31,3
Jul-2016,2016,July,Nigeria,Borno,North East,128446,477,24.37,Rainy,0.37,3
Jul-2016,2016,July,Nigeria,Kwara,North Central,26916,84,8.79,Rainy,0.31,3
Jul-2016,2016,July,Nigeria,Lagos,South West,280845,552,23.13,Rainy,0.20,3
Jul-2016,2016,July,Nigeria,Ogun,South West,110911,307,20.16,Rainy,0.28,3
Jul-2016,2016,July,Nigeria,Rivers,South South,154098,417,23.9,Rainy,0.27,3
Jul-2016,2016,July,Nigeria,Enugu,South East,103904,254,25.69,Rainy,0.24,3
Aug-2016,2016,August,Nigeria,Kano,North West,539061,1928,40.72,Rainy,0.36,3
Aug-2016,2016,August,Nigeria,Kaduna,North West,308196,1072,39.57,Rainy,0.35,3
Aug-2016,2016,August,Nigeria,Borno,North East,133286,455,25.29,Rainy,0.34,3
Aug-2016,2016,August,Nigeria,Kwara,North Central,24659,75,8.05,Rainy,0.30,3
Aug-2016,2016,August,Nigeria,Lagos,South West,241322,481,19.87,Rainy,0.20,3
Aug-2016,2016,August,Nigeria,Ogun,South West,112349,381,20.42,Rainy,0.34,3
Aug-2016,2016,August,Nigeria,Rivers,South South,166390,461,25.81,Rainy,0.28,3
Aug-2016,2016,August,Nigeria,Enugu,South East,111730,310,27.63,Rainy,0.28,3
Sep-2016,2016,September,Nigeria,Kano,North West,627649,1940,47.41,Rainy,0.31,3
Sep-2016,2016,September,Nigeria,Kaduna,North West,349992,1141,44.94,Rainy,0.33,3
Sep-2016,2016,September,Nigeria,Borno,North East,167096,766,31.71,Rainy,0.46,3
Sep-2016,2016,September,Nigeria,Kwara,North Central,26650,92,8.7,Rainy,0.35,3
Sep-2016,2016,September,Nigeria,Lagos,South West,261205,551,21.51,Rainy,0.21,3
Sep-2016,2016,September,Nigeria,Ogun,South West,143611,359,26.11,Rainy,0.25,3
Sep-2016,2016,September,Nigeria,Rivers,South South,174411,439,27.05,Rainy,0.25,3
Sep-2016,2016,September,Nigeria,Enugu,South East,103193,280,25.52,Rainy,0.27,3
Oct-2016,2016,October,Nigeria,Kano,North West,598581,2160,45.21,Rainy,0.36,4
Oct-2016,2016,October,Nigeria,Kaduna,North West,362268,1356,46.51,Rainy,0.37,4
Oct-2016,2016,October,Nigeria,Borno,North East,156670,494,29.73,Rainy,0.32,4
Oct-2016,2016,October,Nigeria,Kwara,North Central,26162,71,8.54,Rainy,0.27,4
Oct-2016,2016,October,Nigeria,Lagos,South West,319598,696,26.32,Rainy,0.22,4
Oct-2016,2016,October,Nigeria,Ogun,South West,123128,368,22.38,Rainy,0.30,4
Oct-2016,2016,October,Nigeria,Rivers,South South,177748,421,27.57,Rainy,0.24,4
Oct-2016,2016,October,Nigeria,Enugu,South East,111997,267,27.69,Rainy,0.24,4
Nov-2016,2016,November,Nigeria,Kano,North West,497698,1511,37.59,Dry,0.30,4
Nov-2016,2016,November,Nigeria,Kaduna,North West,258290,944,33.16,Dry,0.37,4
Nov-2016,2016,November,Nigeria,Borno,North East,126067,529,23.92,Dry,0.42,4
Nov-2016,2016,November,Nigeria,Kwara,North Central,26076,102,8.52,Dry,0.39,4
Nov-2016,2016,November,Nigeria,Lagos,South West,214914,466,17.7,Dry,0.22,4
Nov-2016,2016,November,Nigeria,Ogun,South West,103695,259,18.85,Dry,0.25,4
Nov-2016,2016,November,Nigeria,Rivers,South South,151874,410,23.56,Dry,0.27,4
Nov-2016,2016,November,Nigeria,Enugu,South East,103266,236,25.53,Dry,0.23,4
Dec-2016,2016,December,Nigeria,Kano,North West,390642,1006,29.51,Dry,0.26,4
Dec-2016,2016,December,Nigeria,Kaduna,North West,241776,642,31.04,Dry,0.27,4
Dec-2016,2016,December,Nigeria,Borno,North East,103184,421,19.58,Dry,0.41,4
Dec-2016,2016,December,Nigeria,Kwara,North Central,19589,46,6.4,Dry,0.23,4
Dec-2016,2016,December,Nigeria,Lagos,South West,182443,251,15.02,Dry,0.14,4
Dec-2016,2016,December,Nigeria,Ogun,South West,99985,235,18.18,Dry,0.24,4
Dec-2016,2016,December,Nigeria,Rivers,South South,103364,304,16.03,Dry,0.29,4
Dec-2016,2016,December,Nigeria,Enugu,South East,76737,252,18.97,Dry,0.33,4
Jan-2017,2017,January,Nigeria,Kano,North West,330817,1456,24.35,Dry,0.44,1
Jan-2017,2017,January,Nigeria,Kaduna,North West,205359,755,25.72,Dry,0.37,1
Jan-2017,2017,January,Nigeria,Borno,North East,89743,320,16.61,Dry,0.36,1
Jan-2017,2017,January,Nigeria,Kwara,North Central,13805,43,4.4,Dry,0.31,1
Jan-2017,2017,January,Nigeria,Lagos,South West,156582,407,12.67,Dry,0.26,1
Jan-2017,2017,January,Nigeria,Ogun,South West,76920,220,13.64,Dry,0.29,1
Jan-2017,2017,January,Nigeria,Rivers,South South,104008,332,15.74,Dry,0.32,1
Jan-2017,2017,January,Nigeria,Enugu,South East,56987,178,13.75,Dry,0.31,1
Feb-2017,2017,February,Nigeria,Kano,North West,308823,909,22.73,Dry,0.29,1
Feb-2017,2017,February,Nigeria,Kaduna,North West,185805,520,23.27,Dry,0.28,1
Feb-2017,2017,February,Nigeria,Borno,North East,86237,408,15.96,Dry,0.47,1
Feb-2017,2017,February,Nigeria,Kwara,North Central,11856,33,3.78,Dry,0.28,1
Feb-2017,2017,February,Nigeria,Lagos,South West,149993,311,12.14,Dry,0.21,1
Feb-2017,2017,February,Nigeria,Ogun,South West,65465,138,11.61,Dry,0.21,1
Feb-2017,2017,February,Nigeria,Rivers,South South,87365,226,13.22,Dry,0.26,1
Feb-2017,2017,February,Nigeria,Enugu,South East,54713,166,13.2,Dry,0.30,1
Mar-2017,2017,March,Nigeria,Kano,North West,337516,1296,24.84,Dry,0.38,1
Mar-2017,2017,March,Nigeria,Kaduna,North West,199014,617,24.93,Dry,0.31,1
Mar-2017,2017,March,Nigeria,Borno,North East,96587,442,17.88,Dry,0.46,1
Mar-2017,2017,March,Nigeria,Kwara,North Central,16711,68,5.32,Dry,0.41,1
Mar-2017,2017,March,Nigeria,Lagos,South West,162887,295,13.18,Dry,0.18,1
Mar-2017,2017,March,Nigeria,Ogun,South West,79291,273,14.06,Dry,0.34,1
Mar-2017,2017,March,Nigeria,Rivers,South South,89270,279,13.51,Dry,0.31,1
Mar-2017,2017,March,Nigeria,Enugu,South East,69556,172,16.78,Dry,0.25,1
Apr-2017,2017,April,Nigeria,Kano,North West,327639,1115,24.11,Rainy,0.34,2
Apr-2017,2017,April,Nigeria,Kaduna,North West,184956,691,23.17,Rainy,0.37,2
Apr-2017,2017,April,Nigeria,Borno,North East,82856,317,15.34,Rainy,0.38,2
Apr-2017,2017,April,Nigeria,Kwara,North Central,15113,42,4.82,Rainy,0.28,2
Apr-2017,2017,April,Nigeria,Lagos,South West,156395,232,12.65,Rainy,0.15,2
Apr-2017,2017,April,Nigeria,Ogun,South West,67357,116,11.95,Rainy,0.17,2
Apr-2017,2017,April,Nigeria,Rivers,South South,93326,284,14.12,Rainy,0.30,2
Apr-2017,2017,April,Nigeria,Enugu,South East,61259,152,14.78,Rainy,0.25,2
May-2017,2017,May,Nigeria,Kano,North West,374646,1420,27.57,Rainy,0.38,2
May-2017,2017,May,Nigeria,Kaduna,North West,208370,699,26.1,Rainy,0.34,2
May-2017,2017,May,Nigeria,Borno,North East,102856,396,19.04,Rainy,0.39,2
May-2017,2017,May,Nigeria,Kwara,North Central,18977,43,6.05,Rainy,0.23,2
May-2017,2017,May,Nigeria,Lagos,South West,170609,376,13.8,Rainy,0.22,2
May-2017,2017,May,Nigeria,Ogun,South West,85689,279,15.2,Rainy,0.33,2
May-2017,2017,May,Nigeria,Rivers,South South,119022,354,18.01,Rainy,0.30,2
May-2017,2017,May,Nigeria,Enugu,South East,67133,220,16.19,Rainy,0.33,2
Jun-2017,2017,June,Nigeria,Kano,North West,432218,1580,31.81,Rainy,0.37,2
Jun-2017,2017,June,Nigeria,Kaduna,North West,266616,1034,33.4,Rainy,0.39,2
Jun-2017,2017,June,Nigeria,Borno,North East,130627,546,24.18,Rainy,0.42,2
Jun-2017,2017,June,Nigeria,Kwara,North Central,19421,59,6.19,Rainy,0.30,2
Jun-2017,2017,June,Nigeria,Lagos,South West,207322,434,16.78,Rainy,0.21,2
Jun-2017,2017,June,Nigeria,Ogun,South West,93920,295,16.66,Rainy,0.31,2
Jun-2017,2017,June,Nigeria,Rivers,South South,126695,344,19.17,Rainy,0.27,2
Jun-2017,2017,June,Nigeria,Enugu,South East,91269,243,22.02,Rainy,0.27,2
Jul-2017,2017,July,Nigeria,Kano,North West,591221,1862,43.52,Rainy,0.31,3
Jul-2017,2017,July,Nigeria,Kaduna,North West,297409,838,37.25,Rainy,0.28,3
Jul-2017,2017,July,Nigeria,Borno,North East,161721,651,29.94,Rainy,0.40,3
Jul-2017,2017,July,Nigeria,Kwara,North Central,21930,75,6.99,Rainy,0.34,3
Jul-2017,2017,July,Nigeria,Lagos,South West,271691,269,21.98,Rainy,0.10,3
Jul-2017,2017,July,Nigeria,Ogun,South West,118465,372,21.01,Rainy,0.31,3
Jul-2017,2017,July,Nigeria,Rivers,South South,161833,514,24.49,Rainy,0.32,3
Jul-2017,2017,July,Nigeria,Enugu,South East,97383,232,23.49,Rainy,0.24,3
Aug-2017,2017,August,Nigeria,Kano,North West,588575,2108,43.32,Rainy,0.36,3
Aug-2017,2017,August,Nigeria,Kaduna,North West,328768,1041,41.18,Rainy,0.32,3
Aug-2017,2017,August,Nigeria,Borno,North East,143896,694,26.64,Rainy,0.48,3
Aug-2017,2017,August,Nigeria,Kwara,North Central,23612,78,7.52,Rainy,0.33,3
Aug-2017,2017,August,Nigeria,Lagos,South West,260537,522,21.08,Rainy,0.20,3
Aug-2017,2017,August,Nigeria,Ogun,South West,111135,254,19.71,Rainy,0.23,3
Aug-2017,2017,August,Nigeria,Rivers,South South,149037,381,22.55,Rainy,0.26,3
Aug-2017,2017,August,Nigeria,Enugu,South East,104041,315,25.1,Rainy,0.30,3
Sep-2017,2017,September,Nigeria,Kano,North West,613844,1800,45.18,Rainy,0.29,3
Sep-2017,2017,September,Nigeria,Kaduna,North West,374478,1098,46.91,Rainy,0.29,3
Sep-2017,2017,September,Nigeria,Borno,North East,166698,688,30.86,Rainy,0.41,3
Sep-2017,2017,September,Nigeria,Kwara,North Central,28335,69,9.03,Rainy,0.24,3
Sep-2017,2017,September,Nigeria,Lagos,South West,347122,605,28.09,Rainy,0.17,3
Sep-2017,2017,September,Nigeria,Ogun,South West,133743,436,23.72,Rainy,0.33,3
Sep-2017,2017,September,Nigeria,Rivers,South South,180197,453,27.27,Rainy,0.25,3
Sep-2017,2017,September,Nigeria,Enugu,South East,112584,335,27.16,Rainy,0.30,3
Oct-2017,2017,October,Nigeria,Kano,North West,547745,1586,40.32,Rainy,0.29,4
Oct-2017,2017,October,Nigeria,Kaduna,North West,260087,933,32.58,Rainy,0.36,4
Oct-2017,2017,October,Nigeria,Borno,North East,124457,447,23.04,Rainy,0.36,4
Oct-2017,2017,October,Nigeria,Kwara,North Central,20083,69,6.4,Rainy,0.34,4
Oct-2017,2017,October,Nigeria,Lagos,South West,224036,387,18.13,Rainy,0.17,4
Oct-2017,2017,October,Nigeria,Ogun,South West,91509,182,16.23,Rainy,0.20,4
Oct-2017,2017,October,Nigeria,Rivers,South South,154893,368,23.44,Rainy,0.24,4
Oct-2017,2017,October,Nigeria,Enugu,South East,97793,319,23.59,Rainy,0.33,4
Nov-2017,2017,November,Nigeria,Kano,North West,568482,1699,41.84,Dry,0.30,4
Nov-2017,2017,November,Nigeria,Kaduna,North West,271834,819,34.05,Dry,0.30,4
Nov-2017,2017,November,Nigeria,Borno,North East,148130,638,27.42,Dry,0.43,4
Nov-2017,2017,November,Nigeria,Kwara,North Central,24900,70,7.93,Dry,0.28,4
Nov-2017,2017,November,Nigeria,Lagos,South West,258931,452,20.95,Dry,0.17,4
Nov-2017,2017,November,Nigeria,Ogun,South West,120008,307,21.28,Dry,0.26,4
Nov-2017,2017,November,Nigeria,Rivers,South South,150020,424,22.7,Dry,0.28,4
Nov-2017,2017,November,Nigeria,Enugu,South East,117251,334,28.29,Dry,0.28,4
Dec-2017,2017,December,Nigeria,Kano,North West,388098,910,28.56,Dry,0.23,4
Dec-2017,2017,December,Nigeria,Kaduna,North West,217896,939,27.29,Dry,0.43,4
Dec-2017,2017,December,Nigeria,Borno,North East,106180,313,19.66,Dry,0.29,4
Dec-2017,2017,December,Nigeria,Kwara,North Central,16965,34,5.41,Dry,0.20,4
Dec-2017,2017,December,Nigeria,Lagos,South West,188420,260,15.25,Dry,0.14,4
Dec-2017,2017,December,Nigeria,Ogun,South West,83480,203,14.81,Dry,0.24,4
Dec-2017,2017,December,Nigeria,Rivers,South South,119451,386,18.08,Dry,0.32,4
Dec-2017,2017,December,Nigeria,Enugu,South East,84984,227,20.5,Dry,0.27,4
Jan-2018,2018,January,Nigeria,Kano,North West,329416,995,23.63,Dry,0.30,1
Jan-2018,2018,January,Nigeria,Kaduna,North West,169083,683,20.66,Dry,0.40,1
Jan-2018,2018,January,Nigeria,Borno,North East,79820,214,14.42,Dry,0.27,1
Jan-2018,2018,January,Nigeria,Kwara,North Central,13034,36,4.05,Dry,0.28,1
Jan-2018,2018,January,Nigeria,Lagos,South West,135009,267,10.73,Dry,0.20,1
Jan-2018,2018,January,Nigeria,Ogun,South West,74406,208,12.87,Dry,0.28,1
Jan-2018,2018,January,Nigeria,Rivers,South South,98924,292,14.6,Dry,0.30,1
Jan-2018,2018,January,Nigeria,Enugu,South East,51814,125,12.19,Dry,0.24,1
Feb-2018,2018,February,Nigeria,Kano,North West,281835,758,20.21,Dry,0.27,1
Feb-2018,2018,February,Nigeria,Kaduna,North West,172021,632,21.02,Dry,0.37,1
Feb-2018,2018,February,Nigeria,Borno,North East,85109,330,15.37,Dry,0.39,1
Feb-2018,2018,February,Nigeria,Kwara,North Central,13898,38,4.32,Dry,0.27,1
Feb-2018,2018,February,Nigeria,Lagos,South West,149746,264,11.91,Dry,0.18,1
Feb-2018,2018,February,Nigeria,Ogun,South West,81417,194,14.09,Dry,0.24,1
Feb-2018,2018,February,Nigeria,Rivers,South South,98968,256,14.61,Dry,0.26,1
Feb-2018,2018,February,Nigeria,Enugu,South East,61506,155,14.48,Dry,0.25,1
Mar-2018,2018,March,Nigeria,Kano,North West,394061,1074,28.26,Dry,0.27,1
Mar-2018,2018,March,Nigeria,Kaduna,North West,224688,657,27.46,Dry,0.29,1
Mar-2018,2018,March,Nigeria,Borno,North East,109359,400,19.75,Dry,0.37,1
Mar-2018,2018,March,Nigeria,Kwara,North Central,18008,52,5.6,Dry,0.29,1
Mar-2018,2018,March,Nigeria,Lagos,South West,188418,407,14.98,Dry,0.22,1
Mar-2018,2018,March,Nigeria,Ogun,South West,79925,185,13.83,Dry,0.23,1
Mar-2018,2018,March,Nigeria,Rivers,South South,131976,334,19.48,Dry,0.25,1
Mar-2018,2018,March,Nigeria,Enugu,South East,77762,195,18.3,Dry,0.25,1
Apr-2018,2018,April,Nigeria,Kano,North West,284437,836,20.4,Rainy,0.29,2
Apr-2018,2018,April,Nigeria,Kaduna,North West,180362,566,22.04,Rainy,0.31,2
Apr-2018,2018,April,Nigeria,Borno,North East,87576,397,15.82,Rainy,0.45,2
Apr-2018,2018,April,Nigeria,Kwara,North Central,13428,42,4.17,Rainy,0.31,2
Apr-2018,2018,April,Nigeria,Lagos,South West,170925,287,13.59,Rainy,0.17,2
Apr-2018,2018,April,Nigeria,Ogun,South West,78934,212,13.66,Rainy,0.27,2
Apr-2018,2018,April,Nigeria,Rivers,South South,100299,177,14.81,Rainy,0.18,2
Apr-2018,2018,April,Nigeria,Enugu,South East,65365,192,15.38,Rainy,0.29,2
May-2018,2018,May,Nigeria,Kano,North West,400866,1122,28.75,Rainy,0.28,2
May-2018,2018,May,Nigeria,Kaduna,North West,223076,579,27.26,Rainy,0.26,2
May-2018,2018,May,Nigeria,Borno,North East,95199,417,17.19,Rainy,0.44,2
May-2018,2018,May,Nigeria,Kwara,North Central,16108,44,5.01,Rainy,0.27,2
May-2018,2018,May,Nigeria,Lagos,South West,187920,414,14.94,Rainy,0.22,2
May-2018,2018,May,Nigeria,Ogun,South West,84282,245,14.58,Rainy,0.29,2
May-2018,2018,May,Nigeria,Rivers,South South,108572,274,16.03,Rainy,0.25,2
May-2018,2018,May,Nigeria,Enugu,South East,70936,215,16.69,Rainy,0.30,2
Jun-2018,2018,June,Nigeria,Kano,North West,415999,1667,29.84,Rainy,0.40,2
Jun-2018,2018,June,Nigeria,Kaduna,North West,243529,1030,29.76,Rainy,0.42,2
Jun-2018,2018,June,Nigeria,Borno,North East,132538,522,23.94,Rainy,0.39,2
Jun-2018,2018,June,Nigeria,Kwara,North Central,21102,52,6.56,Rainy,0.25,2
Jun-2018,2018,June,Nigeria,Lagos,South West,230139,333,18.3,Rainy,0.14,2
Jun-2018,2018,June,Nigeria,Ogun,South West,104445,317,18.07,Rainy,0.30,2
Jun-2018,2018,June,Nigeria,Rivers,South South,142449,467,21.03,Rainy,0.33,2
Jun-2018,2018,June,Nigeria,Enugu,South East,78390,214,18.45,Rainy,0.27,2
Jul-2018,2018,July,Nigeria,Kano,North West,648024,1784,46.48,Rainy,0.28,3
Jul-2018,2018,July,Nigeria,Kaduna,North West,371619,1164,45.42,Rainy,0.31,3
Jul-2018,2018,July,Nigeria,Borno,North East,164971,646,29.8,Rainy,0.39,3
Jul-2018,2018,July,Nigeria,Kwara,North Central,30274,76,9.41,Rainy,0.25,3
Jul-2018,2018,July,Nigeria,Lagos,South West,302465,666,24.05,Rainy,0.22,3
Jul-2018,2018,July,Nigeria,Ogun,South West,133959,347,23.18,Rainy,0.26,3
Jul-2018,2018,July,Nigeria,Rivers,South South,171838,320,25.37,Rainy,0.19,3
Jul-2018,2018,July,Nigeria,Enugu,South East,109084,381,25.67,Rainy,0.35,3
Aug-2018,2018,August,Nigeria,Kano,North West,502623,1756,36.05,Rainy,0.35,3
Aug-2018,2018,August,Nigeria,Kaduna,North West,330043,788,40.33,Rainy,0.24,3
Aug-2018,2018,August,Nigeria,Borno,North East,145192,668,26.22,Rainy,0.46,3
Aug-2018,2018,August,Nigeria,Kwara,North Central,25693,73,7.99,Rainy,0.28,3
Aug-2018,2018,August,Nigeria,Lagos,South West,271992,513,21.63,Rainy,0.19,3
Aug-2018,2018,August,Nigeria,Ogun,South West,139582,391,24.15,Rainy,0.28,3
Aug-2018,2018,August,Nigeria,Rivers,South South,139340,285,20.57,Rainy,0.20,3
Aug-2018,2018,August,Nigeria,Enugu,South East,103767,251,24.42,Rainy,0.24,3
Sep-2018,2018,September,Nigeria,Kano,North West,623399,1909,44.71,Rainy,0.31,3
Sep-2018,2018,September,Nigeria,Kaduna,North West,351651,1006,42.97,Rainy,0.29,3
Sep-2018,2018,September,Nigeria,Borno,North East,148285,688,26.78,Rainy,0.46,3
